State,Year,Open Primary Date,Primary Date,General Date,Primary Runoff Date,General Runoff Date,Special Election (Y/N),Presidential Primary,Executive Offices Only,State House District,State Senate District,National House District,National Senate,Notes,Source (Primary),Source (General if different),Source (Primary Runoff if different),,
Tennessee,2011,,1/20/11,3/8/11,,,Y,,,,18,,,,http://sos.tn.gov/products/elections/election-results,,,,
Tennessee,2011,,1/20/11,3/8/11,,,Y,,,98,,,,,http://sos.tn.gov/products/elections/election-results,,,,
Tennessee,2011,,,11/8/11,,,Y,,,,6,,,,http://sos.tn.gov/products/elections/election-results,,,,
Tennessee,2012,,8/2/12,11/6/12,,,N,,,,,,,,http://sos.tn.gov/products/elections/election-results,,,,
Tennessee,2012,,3/6/12,,,,Y,Y,,,,,,,http://sos.tn.gov/products/elections/election-results,,,,
Tennessee,2014,,8/7/14,11/4/14,,,N,,,,,,,,http://sos.tn.gov/products/elections/election-results,,,,
Tennessee,2016,,8/4/16,,,,,,,,,,,,,,,,
Tennessee,2018,,8/2/18,,,,,,,,,,,,,,,,
Tennessee,2020,,8/6/20,,,,,,,,,,,,,,,,
Tennessee,2022,,8/4/22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Texas,1998,,3/10/98,11/3/98,4/14/98,,N,,,,,,,,http://elections.sos.state.tx.us/elchist63_state.htm,http://elections.sos.state.tx.us/elchist70_state.htm,,,
Texas,1998,,,5/2/98,,,Y,,,34,,,,,http://elections.sos.state.tx.us/elchist71_state.htm,,,,
Texas,1999,11/2/99,,,,,Y,,,,26,,,,http://elections.sos.state.tx.us/elchist75_state.htm,,,,
Texas,2000,1/15/00,,2/12/00,,,Y,,,115,,,,,http://elections.sos.state.tx.us/elchist78_state.htm,http://elections.sos.state.tx.us/elchist79_state.htm,,,
Texas,2000,,3/14/00,11/7/00,4/11/00,,N,,,,,,,,http://elections.sos.state.tx.us/elchist77_state.htm,http://elections.sos.state.tx.us/elchist81_state.htm,,,
Texas,2001,1/20/01,,,,,Y,,,42,,,,,http://elections.sos.state.tx.us/elchist84_state.htm,,,,
Texas,2001,11/6/01,,12/4/01,,,Y,,,,30,,,,http://elections.sos.state.tx.us/elchist86_state.htm,http://elections.sos.state.tx.us/elchist87_state.htm,,,
Texas,2002,,3/12/02,11/5/02,4/9/02,,N,,,,,,,,http://elections.sos.state.tx.us/elchist89_state.htm,http://elections.sos.state.tx.us/elchist91_state.htm,,,
Texas,2002,12/14/02,,1/7/03,,,Y,,,62,,,,,http://elections.sos.state.tx.us/elchist97_state.htm,http://elections.sos.state.tx.us/elchist97_state.htm,,,
Texas,2003,4/15/03,,5/6/03,,,Y,,,43,,,,,http://elections.sos.state.tx.us/elchist100_state.htm,http://elections.sos.state.tx.us/elchist101_state.htm,,,
Texas,2003,5/3/03,,6/3/03,,,Y,,,,,19,,,http://elections.sos.state.tx.us/elchist99_state.htm,http://elections.sos.state.tx.us/elchist102_state.htm,,,
Texas,2004,1/20/04,,2/17/04,,,Y,,,,1,,,,http://elections.sos.state.tx.us/elchist108_state.htm,http://elections.sos.state.tx.us/elchist110_state.htm,,,
Texas,2004,1/20/04,,2/17/04,,,Y,,,,31,,,,http://elections.sos.state.tx.us/elchist109_state.htm,http://elections.sos.state.tx.us/elchist111_state.htm,,,
Texas,2004,,3/9/04,11/2/04,4/13/04,,N,,,,,,,,http://elections.sos.state.tx.us/elchist104_state.htm,http://elections.sos.state.tx.us/elchist113_state.htm,,,
Texas,2005,2/5/05,,,,,Y,,,121,,,,,http://elections.sos.state.tx.us/elchist115_state.htm,,,,
Texas,2005,12/10/05,,,,,Y,,,143,,,,,http://elections.sos.state.tx.us/elchist121_state.htm,,,,
Texas,2006,1/17/06,,2/14/06,,,Y,,,48,,,,,http://elections.sos.state.tx.us/elchist120_state.htm,http://elections.sos.state.tx.us/elchist123_state.htm,,,
Texas,2006,2/28/06,,,,,Y,,,106,,,,,http://elections.sos.state.tx.us/elchist122_state.htm,,,,
Texas,2006,,3/7/06,11/7/06,4/11/06,,N,,,,,,,,http://elections.sos.state.tx.us/elchist118_state.htm,http://elections.sos.state.tx.us/elchist125_state.htm,,,
Texas,2006,,,,,12/12/06,Y,,,,,23,,,http://elections.sos.state.tx.us/elchist129_state.htm,,,,
Texas,2006,12/19/06,,1/16/07,,,Y,,,29,,,,,http://elections.sos.state.tx.us/elchist130_state.htm,http://elections.sos.state.tx.us/elchist131_state.htm,,,
Texas,2007,11/6/07,,12/18/07,,,Y,,,97,,,,,http://elections.sos.state.tx.us/elchist134_state.htm,http://elections.sos.state.tx.us/elchist137_state.htm,,,
Texas,2008,,3/4/08,11/4/08,4/8/08,,N,,,,,,,,http://elections.sos.state.tx.us/elchist135_state.htm,http://elections.sos.state.tx.us/elchist139_state.htm,,,
Texas,2008,,,,,12/16/08,Y,,,,17,,,,http://elections.sos.state.tx.us/elchist145_state.htm,,,,
Texas,2010,,3/2/10,11/2/10,4/13/10,,N,,,,,,,,http://elections.sos.state.tx.us/elchist148_state.htm,http://elections.sos.state.tx.us/elchist150_state.htm,,,
Texas,2010,,,6/22/10,,,Y,,,,22,,,,http://elections.sos.state.tx.us/elchist153_state.htm,,,,
Texas,2010,12/14/10,,,,,Y,,,44,,,,,http://elections.sos.state.tx.us/elchist156_state.htm,,,,
Texas,2011,11/8/11,,12/13/11,,,Y,,,14,,,,,http://elections.sos.state.tx.us/elchist157_state.htm,http://elections.sos.state.tx.us/elchist159_state.htm,,,
Texas,2012,,5/29/12,11/6/12,7/31/12,,N,,,,,,,,http://elections.sos.state.tx.us/elchist161_state.htm,http://elections.sos.state.tx.us/elchist163_state.htm,,,
Texas,2013,1/26/13,,3/2/13,,,Y,,,,6,,,,http://elections.sos.state.tx.us/elchist165_state.htm,http://elections.sos.state.tx.us/elchist166_state.htm,,,
Texas,2013,11/5/13,,1/28/14,,,Y,,,50,,,,,http://elections.sos.state.tx.us/elchist168_state.htm,http://elections.sos.state.tx.us/elchist172_state.htm,,,
Texas,2014,,3/4/14,11/4/14,5/27/14,,N,,,,,,,,http://elections.sos.state.tx.us/elchist169_state.htm,http://elections.sos.state.tx.us/elchist173_state.htm,,,
Texas,2014,5/10/14,,8/5/14,,,Y,,,,4,,,,http://elections.sos.state.tx.us/elchist171_state.htm,http://elections.sos.state.tx.us/elchist176_state.htm,,,
Texas,2014,9/9/14,,,,,Y,,,,28,,,,http://elections.sos.state.tx.us/elchist177_state.htm,,,,
Texas,2014,11/4/14,,,,,Y,,,16,,,,,http://elections.sos.state.tx.us/elchist178_state.htm,,,,
Texas,2014,12/6/14,,,,,Y,,,,18,,,,http://elections.sos.state.tx.us/elchist179_state.htm,,,,
Texas,2015,1/6/15,,2/17/15,,,Y,,,,26,,,,http://elections.sos.state.tx.us/elchist180_state.htm,http://elections.sos.state.tx.us/elchist184_state.htm,,,
Texas,2015,1/6/15,,2/17/15,,,Y,,,17,,,,,http://elections.sos.state.tx.us/elchist181_state.htm,http://elections.sos.state.tx.us/elchist185_state.htm,,,
Texas,2015,1/6/15,,2/17/15,,,Y,,,123,,,,,http://elections.sos.state.tx.us/elchist182_state.htm,http://elections.sos.state.tx.us/elchist186_state.htm,,,
Texas,2015,1/13/15,,2/17/15,,,Y,,,13,,,,,http://elections.sos.state.tx.us/elchist183_state.htm,http://elections.sos.state.tx.us/elchist187_state.htm,,,
Texas,2015,3/31/15,,4/21/15,,,Y,,,124,,,,,http://elections.sos.state.tx.us/elchist188_state.htm,http://elections.sos.state.tx.us/elchist189_state.htm,,,
Texas,2015,11/3/15,,,,,Y,,,118,,,,,http://elections.sos.state.tx.us/elchist191_state.htm,,,,
Texas,2016,,3/1/16,,5/24/16,,,,,,,,,,,,,,
Texas,2018,,3/6/18,,5/22/18,,,,,,,,,,,,,,
Texas,2020,,3/3/20,,7/14/20,,,,,,,,,,,,,,
Texas,2022,,3/1/22,,5/24/22,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Utah,1998,,6/23/98,11/3/98,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_5.4_6.pdf,,,,
Utah,2000,,6/27/00,11/7/00,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_5.4_6.pdf,,,,
Utah,2000,,3/10/00,,,,Y,Y,,,,,,,http://elections.utah.gov/Media/Default/Documents/Election_Results/Primary/2000PresPri.pdf,,,,
Utah,2002,,6/25/02,11/5/02,,,N,,,,,,,,http://elections.utah.gov/Media/Default/Documents/Election_Results/Primary/2002Pri.pdf,,,,
Utah,2004,,6/22/04,11/2/04,,,N,,,,,,,,http://elections.utah.gov/Media/Default/Documents/Election_Results/Primary/2004Pri.pdf,,,,
Utah,2006,,6/27/06,11/7/06,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/6.4_0.pdf,,,,
Utah,2008,,6/24/08,11/4/08,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_6.4_0.pdf,,,,
Utah,2008,,2/5/08,,,,Y,Y,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_6.4_0.pdf,,,,
Utah,2010,,6/22/10,11/2/10,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/Table_6.4.pdf,,,,
Utah,2012,,6/26/12,11/6/12,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/6.4_2012.pdf,,,,
Utah,2012,,3/13/12,,,,Y,Y,,,,,,,http://knowledgecenter.csg.org/kc/system/files/6.4_2012.pdf,,,,
Utah,2014,,6/24/14,11/4/14,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/6.4%202014.pdf,,,,
Utah,2016,,6/28/16,,,,,,,,,,,,,,,,
Utah,2018,,6/26/18,,,,,,,,,,,,,,,,
Utah,2020,,6/30/20,,,,,,,,,,,,,,,,
Utah,2022,,6/28/22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Vermont,1998,,9/8/98,11/3/98,,,N,,,,,,,,https://www.sec.state.vt.us/media/212642/1998PrimaryCanvass.doc,,,,
Vermont,2000,,9/12/00,11/7/00,,,N,,,,,,,,https://www.sec.state.vt.us/media/212668/2000DemPrimarySampleBallot.pdf,,,,
Vermont,2002,,9/10/02,11/5/02,,,N,,,,,,,,https://www.sec.state.vt.us/media/212766/2002DemPrimarySampleBallot.pdf,,,,
Vermont,2004,,9/14/04,11/2/04,,,N,,,,,,,,https://www.sec.state.vt.us/media/219986/2004%20Primary%20Canvass%209.21.doc,,,,
Vermont,2004,,3/2/04,,,,Y,Y,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_6.4_3.pdf,,,,
Vermont,2006,,9/12/06,11/7/06,,,N,,,,,,,,https://www.sec.state.vt.us/media/213238/2006SampleDemPrimaryBallot.pdf,,,,
Vermont,2008,,9/9/08,11/4/08,,,N,,,,,,,,https://www.sec.state.vt.us/media/213405/Sample2008DemocraticPrimaryBallot.pdf,,,,
Vermont,2008,,3/4/08,,,,Y,Y,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_6.4_0.pdf,,,,
Vermont,2010,,9/14/10,11/2/10,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/Table_6.4.pdf,,,,
Vermont,2012,,8/28/12,11/6/12,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/6.4_2012.pdf,,,,
Vermont,2012,,3/6/12,,,,Y,Y,,,,,,,http://knowledgecenter.csg.org/kc/system/files/6.4_2012.pdf,,,,
Vermont,2014,,8/26/14,11/4/14,,,N,,,,,,,,https://www.sec.state.vt.us/media/578902/2014-Statewide-Primary-canvass-reportfinal9214pdf.pdf,,,,
Vermont,2016,,8/9/16,,,,,,,,,,,,,,,,
Vermont,2018,,8/14/18,,,,,,,,,,,,,,,,
Vermont,2020,,8/11/20,,,,,,,,,,,,,,,,
Vermont,2022,,8/9/22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Virginia,1998,,,1/20/98,,,Y,,,,33,,,,http://www.fairfaxcounty.gov/elections/result/specelec0198.pdf,,,,
Virginia,1998,,,2/3/98,,,Y,,,32,,,,,http://www.fairfaxcounty.gov/elections/result/specelec0298.pdf,,,,
Virginia,1998,,6/9/98,11/3/98,,,Y,,,,,8,,,http://www.fairfaxcounty.gov/elections/result/repubprimary0698.pdf,http://www.fairfaxcounty.gov/elections/result/resu9807.pdf,,,
Virginia,1999,,6/8/99,11/2/99,,,N,,,,,,,,http://www.fairfaxcounty.gov/elections/result/repdemprimary0699.pdf,http://www.fairfaxcounty.gov/elections/result/resu9907.pdf,,,
Virginia,2000,,2/29/00,,,,Y,Y,,,,,,,http://www.fairfaxcounty.gov/elections/result/primary7.pdf,,,,
Virginia,2000,,,11/7/00,,,Y,,,,,1,,,,,,,
Virginia,2000,,,11/7/00,,,Y,,,,,2,,,,,,,
Virginia,2000,,,11/7/00,,,Y,,,,,3,,,,,,,
Virginia,2000,,,11/7/00,,,Y,,,,,4,,,,,,,
Virginia,2000,,,11/7/00,,,Y,,,,,5,,,,,,,
Virginia,2000,,,11/7/00,,,Y,,,,,6,,,,,,,
Virginia,2000,,,11/7/00,,,Y,,,,,7,,,,,,,
Virginia,2000,,,11/7/00,,,Y,,,,,8,,,http://www.fairfaxcounty.gov/elections/result/resu0007.pdf,,,,
Virginia,2000,,,11/7/00,,,Y,,,,,9,,,,,,,
Virginia,2000,,,11/7/00,,,Y,,,,,10,,,http://www.fairfaxcounty.gov/elections/result/resu0007.pdf,,,,
Virginia,2000,,,11/7/00,,,Y,,,,,11,,,http://www.fairfaxcounty.gov/elections/result/resu0007.pdf,,,,
Virginia,2000,,,11/7/00,,,Y,,,,,,Y,,http://www.fairfaxcounty.gov/elections/result/resu0007.pdf,,,,
Virginia,2001,,6/12/01,11/6/01,,,N,,,,,,,Democratic Primary,http://www.fairfaxcounty.gov/elections/result/resu0105.pdf,http://www.fairfaxcounty.gov/elections/result/resu0107.pdf,,,
Virginia,2001,,8/21/01,11/6/01,,,N,,,,,,,Republican Primary,http://www.fairfaxcounty.gov/elections/result/resu0116.pdf,http://www.fairfaxcounty.gov/elections/result/resu0107.pdf,,,
Virginia,2002,,,8/6/02,,,Y,,,,37,,,,http://www.fairfaxcounty.gov/elections/result/resu0215.pdf,,,,
Virginia,2002,,,11/5/02,,,Y,,,,,1,,,,,,,
Virginia,2002,,,11/5/02,,,Y,,,,,2,,,,,,,
Virginia,2002,,,11/5/02,,,Y,,,,,3,,,,,,,
Virginia,2002,,,11/5/02,,,Y,,,,,4,,,,,,,
Virginia,2002,,,11/5/02,,,Y,,,,,5,,,,,,,
Virginia,2002,,,11/5/02,,,Y,,,,,6,,,,,,,
Virginia,2002,,,11/5/02,,,Y,,,,,7,,,,,,,
Virginia,2002,,,11/5/02,,,Y,,,,,8,,,http://www.fairfaxcounty.gov/elections/result/resu0207.pdf,,,,
Virginia,2002,,,11/5/02,,,Y,,,,,9,,,,,,,
Virginia,2002,,,11/5/02,,,Y,,,,,10,,,http://www.fairfaxcounty.gov/elections/result/resu0207.pdf,,,,
Virginia,2002,,,11/5/02,,,Y,,,,,11,,,http://www.fairfaxcounty.gov/elections/result/resu0207.pdf,,,,
Virginia,2002,,,11/5/02,,,Y,,,,39,,,,http://www.fairfaxcounty.gov/elections/result/resu0207.pdf,,,,
Virginia,2002,,,11/5/02,,,Y,,,,,,Y,,http://www.fairfaxcounty.gov/elections/result/resu0207.pdf,,,,
Virginia,2002,,,12/17/02,,,Y,,,40,,,,,http://www.fairfaxcounty.gov/elections/result/resu0218.pdf,,,,
Virginia,2003,,6/10/03,11/4/03,,,N,,,,,,,,http://www.fairfaxcounty.gov/elections/result/resu0306repub.pdf,http://www.fairfaxcounty.gov/elections/result/resu0307.pdf,,,
Virginia,2004,,2/10/04,,,,Y,Y,,,,,,,http://www.fairfaxcounty.gov/elections/result/resu0104.pdf,,,,
Virginia,2004,,,11/2/04,,,Y,,,,,1,,,,,,,
Virginia,2004,,,11/2/04,,,Y,,,,,2,,,,,,,
Virginia,2004,,,11/2/04,,,Y,,,,,3,,,,,,,
Virginia,2004,,,11/2/04,,,Y,,,,,4,,,,,,,
Virginia,2004,,,11/2/04,,,Y,,,,,5,,,,,,,
Virginia,2004,,,11/2/04,,,Y,,,,,6,,,,,,,
Virginia,2004,,,11/2/04,,,Y,,,,,7,,,,,,,
Virginia,2004,,6/8/04,11/2/04,,,Y,,,,,8,,,http://www.fairfaxcounty.gov/elections/result/resu0405.pdf,http://www.fairfaxcounty.gov/elections/result/resu0407.pdf,,,
Virginia,2004,,,11/2/04,,,Y,,,,,9,,,,,,,
Virginia,2004,,,11/2/04,,,Y,,,,,10,,,http://www.fairfaxcounty.gov/elections/result/resu0407.pdf,,,,
Virginia,2004,,,11/2/04,,,Y,,,,,11,,,http://www.fairfaxcounty.gov/elections/result/resu0407.pdf,,,,
Virginia,2005,,6/14/05,11/8/05,,,N,,,,,,,,http://www.fairfaxcounty.gov/elections/result/resujun05repub.pdf,http://www.fairfaxcounty.gov/elections/result/resu0507.pdf,,,
Virginia,2006,,,1/31/06,,,Y,,,,33,,,,http://www.fairfaxcounty.gov/elections/result/resu_spec33.pdf,,,,
Virginia,2006,,,11/7/06,,,Y,,,,,1,,,,,,,
Virginia,2006,,,11/7/06,,,Y,,,,,2,,,,,,,
Virginia,2006,,,11/7/06,,,Y,,,,,3,,,,,,,
Virginia,2006,,,11/7/06,,,Y,,,,,4,,,,,,,
Virginia,2006,,,11/7/06,,,Y,,,,,5,,,,,,,
Virginia,2006,,,11/7/06,,,Y,,,,,6,,,,,,,
Virginia,2006,,,11/7/06,,,Y,,,,,7,,,,,,,
Virginia,2006,,6/13/06,11/7/06,,,Y,,,,,8,,,http://www.fairfaxcounty.gov/elections/result/resu0606.pdf,http://www.fairfaxcounty.gov/elections/result/resu0607.pdf,,,
Virginia,2006,,,11/7/06,,,Y,,,,,9,,,,,,,
Virginia,2006,,,11/7/06,,,Y,,,,,10,,,,http://www.fairfaxcounty.gov/elections/result/resu0607.pdf,,,
Virginia,2006,,6/13/06,11/7/06,,,Y,,,,,11,,,http://www.fairfaxcounty.gov/elections/result/resu0605.pdf,http://www.fairfaxcounty.gov/elections/result/resu0607.pdf,,,
Virginia,2006,,6/13/06,11/7/06,,,Y,,,,,,Y,,http://www.fairfaxcounty.gov/elections/result/resu0605.pdf,http://www.fairfaxcounty.gov/elections/result/resu0607.pdf,,,
Virginia,2007,,6/12/07,11/6/07,,,N,,,,,,,,http://www.fairfaxcounty.gov/elections/result/resu0705rep.pdf,http://www.fairfaxcounty.gov/elections/result/resu0707.pdf,,,
Virginia,2008,,2/12/08,,,,Y,Y,,,,,,,http://www.fairfaxcounty.gov/elections/result/rep_resu08final.pdf,,,,
Virginia,2008,,,11/4/08,,,Y,,,,,1,,,,,,,
Virginia,2008,,,11/4/08,,,Y,,,,,2,,,,,,,
Virginia,2008,,,11/4/08,,,Y,,,,,3,,,,,,,
Virginia,2008,,,11/4/08,,,Y,,,,,4,,,,,,,
Virginia,2008,,,11/4/08,,,Y,,,,,5,,,,,,,
Virginia,2008,,,11/4/08,,,Y,,,,,6,,,,,,,
Virginia,2008,,,11/4/08,,,Y,,,,,7,,,,,,,
Virginia,2008,,6/10/08,11/4/08,,,Y,,,,,8,,,http://www.fairfaxcounty.gov/elections/result/rep_resu0608.pdf,http://www.fairfaxcounty.gov/elections/result/resu0708.pdf,,,
Virginia,2008,,,11/4/08,,,Y,,,,,9,,,,,,,
Virginia,2008,,6/10/08,11/4/08,,,Y,,,,,10,,,http://www.fairfaxcounty.gov/elections/result/rep_resu0608.pdf,http://www.fairfaxcounty.gov/elections/result/resu0708.pdf,,,
Virginia,2008,,6/10/08,11/4/08,,,Y,,,,,11,,,http://www.fairfaxcounty.gov/elections/result/dem_resu0608.pdf,http://www.fairfaxcounty.gov/elections/result/resu0708.pdf,,,
Virginia,2009,,6/9/09,11/3/09,,,N,,,,,,,,http://www.fairfaxcounty.gov/elections/webreports/resu0609.pdf,http://www.fairfaxcounty.gov/elections/webreports/resu1109.pdf,,,
Virginia,2010,,,1/12/10,,,Y,,,,37,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1109.pdf,,,,
Virginia,2010,,,3/2/10,,,Y,,,41,,,,,http://www.fairfaxcounty.gov/elections/webreports/resu030210_41stdel.pdf,,,,
Virginia,2010,,,11/2/10,,,Y,,,,,1,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1110.pdf,,,
Virginia,2010,,,11/3/10,,,Y,,,,,2,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1110.pdf,,,
Virginia,2010,,,11/4/10,,,Y,,,,,3,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1110.pdf,,,
Virginia,2010,,,11/5/10,,,Y,,,,,4,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1110.pdf,,,
Virginia,2010,,,11/6/10,,,Y,,,,,5,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1110.pdf,,,
Virginia,2010,,,11/7/10,,,Y,,,,,6,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1110.pdf,,,
Virginia,2010,,,11/8/10,,,Y,,,,,7,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1110.pdf,,,
Virginia,2010,,6/8/10,11/9/10,,,Y,,,,,8,,,http://www.fairfaxcounty.gov/elections/webreports/rep_resu0610.pdf,http://www.fairfaxcounty.gov/elections/webreports/resu1110.pdf,,,
Virginia,2010,,,11/10/10,,,Y,,,,,9,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1110.pdf,,,
Virginia,2010,,,11/11/10,,,Y,,,,,10,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1110.pdf,,,
Virginia,2010,,6/8/10,11/12/10,,,Y,,,,,11,,,http://www.fairfaxcounty.gov/elections/webreports/rep_resu0610.pdf,http://www.fairfaxcounty.gov/elections/webreports/resu1110.pdf,,,
Virginia,2011,,8/23/11,11/8/11,,,N,,,,,,,,http://www.fairfaxcounty.gov/elections/webreports/resu0811_rep.pdf,http://www.fairfaxcounty.gov/elections/webreports/resu1111.pdf,,,
Virginia,2012,,3/6/12,,,,Y,Y,,,,,,,http://www.fairfaxcounty.gov/elections/webreports/resu0312.pdf,,,,
Virginia,2012,,,11/6/12,,,Y,,,,,1,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1112.pdf,,,
Virginia,2012,,,11/6/12,,,Y,,,,,2,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1112.pdf,,,
Virginia,2012,,,11/6/12,,,Y,,,,,3,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1112.pdf,,,
Virginia,2012,,,11/6/12,,,Y,,,,,4,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1112.pdf,,,
Virginia,2012,,,11/6/12,,,Y,,,,,5,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1112.pdf,,,
Virginia,2012,,,11/6/12,,,Y,,,,,6,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1112.pdf,,,
Virginia,2012,,,11/6/12,,,Y,,,,,7,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1112.pdf,,,
Virginia,2012,,6/12/12,11/6/12,,,Y,,,,,8,,,http://www.fairfaxcounty.gov/elections/webreports/resu0612dem.pdf,http://www.fairfaxcounty.gov/elections/webreports/resu1112.pdf,,,
Virginia,2012,,,11/6/12,,,Y,,,,,9,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1112.pdf,,,
Virginia,2012,,,11/6/12,,,Y,,,,,10,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1112.pdf,,,
Virginia,2012,,6/12/12,11/6/12,,,Y,,,,,11,,,http://www.fairfaxcounty.gov/elections/webreports/resu0612rep.pdf,http://www.fairfaxcounty.gov/elections/webreports/resu1112.pdf,,,
Virginia,2012,,6/12/12,11/6/12,,,Y,,,,,,Y,,http://www.fairfaxcounty.gov/elections/webreports/resu0612rep.pdf,http://www.fairfaxcounty.gov/elections/webreports/resu1112.pdf,,,
Virginia,2012,,,9/4/12,,,Y,,,45,,,,,http://www.fairfaxcounty.gov/elections/returns.htm,,,,
Virginia,2013,,6/11/13,11/5/13,,,N,,,,,,,,http://www.fairfaxcounty.gov/elections/webreports/resu0613.pdf,http://www.fairfaxcounty.gov/elections/webreports/resu1113.pdf,,,
Virginia,2014,,,1/21/14,,,Y,,,,33,,,,http://www.fairfaxcounty.gov/elections/webreports/resu0114.pdf,,,,
Virginia,2014,,,11/4/14,,,Y,,,,,1,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1114.pdf,,,
Virginia,2014,,,11/5/14,,,Y,,,,,2,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1114.pdf,,,
Virginia,2014,,,11/6/14,,,Y,,,,,3,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1114.pdf,,,
Virginia,2014,,,11/7/14,,,Y,,,,,4,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1114.pdf,,,
Virginia,2014,,,11/8/14,,,Y,,,,,5,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1114.pdf,,,
Virginia,2014,,,11/9/14,,,Y,,,,,6,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1114.pdf,,,
Virginia,2014,,,11/10/14,,,Y,,,,,7,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1114.pdf,,,
Virginia,2014,,6/10/14,11/11/14,,,Y,,,,,8,,,http://www.fairfaxcounty.gov/elections/webreports/resu0614.pdf,http://www.fairfaxcounty.gov/elections/webreports/resu1114.pdf,,,
Virginia,2014,,,11/12/14,,,Y,,,,,9,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1114.pdf,,,
Virginia,2014,,,11/13/14,,,Y,,,,,10,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1114.pdf,,,
Virginia,2014,,,11/14/14,,,Y,,,,,11,,,,http://www.fairfaxcounty.gov/elections/webreports/resu1114.pdf,,,
Virginia,2014,,,8/19/14,,,Y,,,48,,,,,http://www.fairfaxcounty.gov/elections/webreports/resu0814.pdf,,,,
Virginia,2015,,,1/6/15,,,Y,,,34,,,,,http://www.fairfaxcounty.gov/elections/webreports/resu0115.pdf,,,,
Virginia,2015,,6/9/15,11/3/15,,,N,,,,,,,,http://www.fairfaxcounty.gov/elections/webreports/resu0615_dem.pdf,http://www.fairfaxcounty.gov/elections/webreports/resu1115.pdf,,,
Virginia,2016,,6/14/16,,,,,,,,,,,,,,,,
Virginia,2018,,6/12/18,,,,,,,,,,,,,,,,
Virginia,2020,,6/23/20,,,,,,,,,,,,,,,,
Virginia,2022,,6/21/22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Washington,1998,,9/15/98,11/3/98,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_5.4_6.pdf,,,,
Washington,2000,,9/19/00,11/7/00,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_5.4_6.pdf,,,,
Washington,2000,,2/29/00,,,,Y,Y,,,,,,,http://www.sos.wa.gov/_assets/elections/Voters'%20Pamphlet%202000%20Presidential%20Primary.pdf,,,,
Washington,2002,,9/17/02,11/5/02,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_6.5_5.pdf,,,,
Washington,2004,,9/14/04,11/2/04,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_6.4_3.pdf,,,,
Washington,2006,,9/19/06,11/7/06,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/6.4_0.pdf,,,,
Washington,2008,,8/19/08,11/4/08,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_6.4_0.pdf,,,,
